Profile,Username,tweet_comment_count,tweet_fav_count,tweet_hashtag_mentions,tweet_img_url,tweet_retweet_count,tweet_text,tweet_username
,,7.0,,[],False,55.0,"The problem with trying to find a decent human being to be leader of the Conservative Party, is that the only pool we have to select from... is the Conservative Party.",@bronactitley
,,19371.0,253.0,[],False,68394.0,"Meta-imposter syndrome: When you know a lot of people have imposter syndrome, but you've witnessed how competent they are. So they're not like you, the real imposter.",@mshelton
,,116.0,,[],False,268.0,"Doctor: You have Twitter wrist.

Me: Is it tweetable?",@BucMarvin
,,88.0,,[],False,350.0,"me: napkins clean up spills

her:

me: so do dogs

her:

me: so dogs are napkins

her: no

me: *wiping my mouth with a dog* pay attention Jen",@clichedout
,,348.0,24.0,[],False,1226.0,"Me: *Holds up drawing* is this the guy?

Witness: that looks nothing like him

Me: *furiously shaking Etch-a-Sketch* YOU DO IT THEN",@sonictyrant
,,36.0,,[],False,79.0,"roaches are crunchy. just like robots. coincidence? I think not.

stay vigilant.",@tiffistrying
,,33.0,,[],False,110.0,"ME: I wish I could fly

GENIE: Granted!

ME: [hovering just high enough to get hit in the face by umbrellas] I hate you",@chuuew
,,11.0,,[],False,97.0,"I’m an untrained artist with little to no ability, but if you reply I’d be happy to draw an awful version of your avi.",@jewdyblume
,,18.0,,[],False,67.0,"Have you noticed she says she’s getting her hair done, but it never seems to be finished? Maybe keep an eye on that.",@capnwatsisname
,,56.0,,[],False,101.0,"two bros walking together, both trying to be the one in the middle",@PondBubbles
,,43.0,,[],False,78.0,"FROOTCAKE FRIDAY

featuring:
 @sophielou
 @glamoureptile
 @PondBubbles
 @alovablenerd
 @mamapjs1

Tickle my froots and they might tickle back:

https://twitter.com/i/moments/1083421006687924225 …

then send us your best (1) of the week & a very good one from a friend",@PondBubbles
,,29.0,,[],https://pbs.twimg.com/media/D9nHYJZX4AMcg1w.jpg,97.0,but you did tho,@DadZZZasleep
,,47.0,,[],False,148.0,"To all the day mode haters, have you considered that maybe night mode is too spooky for some of us? Check your privilege.",@ronnui_
,,55.0,,[],False,141.0,Chicken stock is on the rise. It’s a conspiracy by Big Broth-er.,@ankles_so_weak
,,94.0,,[],False,327.0,"My 2yo was poking at my teeth with his finger and straight up just asked “daddy, what dat mouf do?”",@daddydoubts
,,105.0,,[],False,352.0,"Interviewer: What position do you see yourself in the next 5 years?

My Brain: Don’t say fetal...don’t say fetal

Me: Standing tall with good posture.",@sophielou
,,134.0,,[],False,634.0,"Me: My name ends with an ""a"" not an ""e"".

Him: It's just one letter. What's the big deal?

Me: Sure, Boob. 

Him:

Me: It's just one letter.",@Aikiwomannc
,,25167.0,380.0,[],False,196542.0,"[1st night of a boyfriend sleeping over]

Me: I sleep with a sound machine, that ok?

Him: ya that's fine!

*I reach over & hit a button. The part in Hey Ya where he repeats ""alright alright alright alright"" starts to play on a loop*

Me *snuggles covers up to chin*: night babe",@Buffalojilll
,,42.0,,[],False,89.0," He’s a paniac, paniac at the disco 
And he’s panicking like he’s never panicked before",@DrakeGatsby
,,295.0,20.0,[],False,2448.0,"Blowjob                            tennis 
advice                       match meet-up

                      
             Don't forget
                the balls",@Buffalojilll
,,35.0,,[],False,155.0,"Penis, penwas, penalways will be",@CapriCornyCait
,,8.0,,[],False,58.0,"I don't know who needs to hear this but, you haven't pooped in two days, take a senna",@Buffalojilll
,,317.0,30.0,[],False,2593.0,"[First date at an aquarium]

Me: if I opened a seafood restaurant I would serve a sharkuterie board

Him: 

Me: SHARK-uterie

Him: uhh

Me: *under breath* ᵗʰᶦˢ ᵈᵃᵗᵉ ᶦˢ ᶠˡᵒᵘⁿᵈᵉʳᶦⁿᵍ",@Buffalojilll
,,21648.0,473.0,[],False,96268.0,What if testicles was pronounced like a Greek name,@RespectreOfComm
,,294.0,,[],False,998.0,me: [dead in the morgue] *one leg sticking out of bodybag*,@FredTaming
,,858.0,17.0,[],https://pbs.twimg.com/media/D9j6e1cUYAAom9m.jpg,7387.0,"Me: I’m taking the dog for a you-know-what. 

Husband: a w-a-l-k?

My dog:",@eff_yeah_steph
,,257.0,36.0,[],False,2257.0,"Me drafting tweets when i’m drunk: this is hilarious! 

Me reading drafts when i’m sober: potango: a love story of a potato and a mango",@andlikelaura
,,33706.0,2615.0,[],False,158725.0,He found a clam! A CLAM!!!,@JesusChrysler15
,,449.0,37.0,[],False,5447.0,"Love that Roy Moore is forcing himself on people who don't want him there, shows a real consistency",@meganamram
,,1626.0,72.0,[],False,8891.0,"Wife: Why can’t you just say phrases correctly?! 

Me: Well aren’t you a ray of sunscreen.",@DrakeGatsby
,,817.0,12.0,[],False,5408.0,"gf: house hunting is so boring

me: [unloading crossbow into wall] yeah there's not much of a challenge to it",@PoshTick
,,485.0,30.0,[],False,3425.0,"*handing nurse a bedpan*
Me: I pooped in this

Nurse: you're not a patient here",@Buffalojilll
,,1446.0,32.0,[],https://pbs.twimg.com/media/D9dtUvrUwAAuyU5.jpg,9173.0,pls enjoy boomer in a raccoon hat being a raccoon in a raccoon hat,@CdyRnkn
,,624.0,31.0,[],False,2911.0,"Detective: We need to make a chalk outline of the body.

Me: *with chalk*

I. The head
      A. The face
               1. Eyes
               2. Nose
               3. Mouth
                         a. Teeth",@Jamberee13
,,6949.0,221.0,[],https://pbs.twimg.com/media/D9XEPTCXkAYcOr-.jpg,22352.0,Holocaust Survivors Recall Exact Day Holocaust Started Right Out Of The Blue https://trib.al/dvfKT7d ,@TheOnion
,,323.0,34.0,[],https://pbs.twimg.com/media/D9cwoGHVAAAGjwz.jpg,3436.0,"Me: it’s so nice my kid is playing so quietly

My child, nonchalantly walking out of the kitchen:",@Megatronic13
,,13944.0,228.0,[],False,82836.0,"professor x: what’s your power?

me: i’m dummy thicc

professor x: that’s stupid please leave

me: ok [turns around to start walking, exposing my juicy dumper]

professor x: wait",@Skoog
,,101.0,,['#AwesomeTalks'],False,544.0,"Myself, Lil B-Hop, and @KIDCHOCOLATE starring in a Netflix Original about boxing. June 16th!
#AwesomeTalks",@CamFAwesome
,,113.0,,['#MaxOut'],False,534.0,"For an athlete who desires to be the best. Just enough, is rarely enough. More than enough tends to be just enough. #MaxOut",@andreward
,,257.0,,[],False,823.0,"Get right emotionally 
Get right physically 
Get right financially 

They are all connected",@CJ_Johnson17th
,,28.0,,[],False,238.0,Time flexibility makes $30k feel like a million bucks.,@EdLatimore
,,63.0,,[],False,140.0,*spits out cauliflower beer* RAISINS?!,@capnwatsisname
,,41.0,,[],False,113.0,"[ordering from the dollar menu]

me: I'll have 7 dollars plz",@clichedout
,,205.0,32.0,[],False,1513.0,only 600 slim jims were made in 1992 and they just sit in gas stations,@WhaJoTalkinBout
,,27.0,,[],False,67.0,"I only drink thicc water, but sometimes I get thiccups",@tennisonok
,,198.0,,[],False,446.0,"Me: please, I’ve tried everything 

Dry cleaner: we don’t do Tupperware",@capnwatsisname
,,43.0,,[],False,124.0,"ME: What's that on your wrist?

CO-WORKER: It's a step tracker. It tells me how many steps I've taken throughout the day.

ME: Great! Do you like mine? *holds out arm* 

CW: That's just a regular watch.

ME: I know...it tells me how many hours I've got left until bedtime.",@RedRegenerated
,,42.0,,[],False,90.0," He’s a paniac, paniac at the disco 
And he’s panicking like he’s never panicked before",@DrakeGatsby
,,22.0,,[],False,71.0,"So I said “What about Signs with Mel Gibson?”

She said “I think I remember that film and-
The aliens ran through a dewy wet corn field”

And I said “Well there’s the hole in that plot”

Bwaaa dada da da dooo",@JeffisTallguy
,,15.0,,[],https://pbs.twimg.com/media/D9xQt1yXoAAf8rf.jpg,152.0,anyone need help opening a pickle jar?,@mrtiredeyes
,,29.0,,[],False,59.0,“Brunch” is American for French toast,@ADHDeanASL
,,675.0,29.0,[],False,5040.0,"[ant colony]

husband: I am beat

wife: you’re the one who wanted to be in construction. I should’ve married a doctor

husband: yeah but *flexing* can a doctor lift 5,000 times his body weight?

wife: WE ALL CAN, GARY",@carlyken
,,252.0,10.0,[],False,1085.0,"DIETING TIP:
Crying while eating your salad at lunch can burn an extra nineteen calories and you lose excess water weight",@carlyken
,,188.0,,[],False,598.0,Not too drunk to do the project but too drunk to drive to Home Depot. So you see my dilemma.,@TheBoydP
,,38.0,,[],False,102.0,"blue jean baybay
LA baybay
seamstress for the baybay...",@TuSoonShakur
,,170.0,,[],False,528.0,"Drake: you used to call me on my cell phone

Me: that’s what cell phones are for",@FU_TangClan
,,387.0,36.0,[],False,1854.0,"   
      
          
            
            
            
          
      
   
 uck",@funflaps
,,64.0,,[],False,283.0,"DETECTIVE: Anyone move the body?
COP: No, sir
D: But, he's wearing frames without lenses
C: That's how we found him
D: [kicks body] Piece a shit",@chuuew
,,89.0,,[],False,226.0,"WAITER: what can I get you?

ME [noticing a man rubbing his stomach heartily]: ooh I’ll have what he's having

WAITER: right away sir *starts rubbing my belly*",@ShortSleeveSuit
,,102.0,,[],False,423.0,I always put the shopping carts back at the grocery store. I want the single moms to know I’m one of the good guys just in case I’m ever back on the market.,@DrakeGatsby
,,125.0,,[],False,478.0,"me: you’re dumping me?

her: you can’t keep my name straight

                       r            e
me: but      a     g     r     t    I love you!
                 m            a

her: that’s not my name",@FredTaming
,,321.0,,[],False,484.0,There is truth in wine. I drink whisky.,@JimmerThatisAll
,,229.0,,[],False,883.0,"I was terrified when my son started driving alone, but then realized he could get dinner and grocery shop. I’m good now.",@skittle624
,,5495.0,50.0,[],False,37536.0,"genie: i shall grant you three wishes

me: i wish my dog could talk

genie: done

me: [petting my dog] hey buddy you've got two wishes",@tweetsaboutdog
,,99.0,,[],False,337.0,"COP: any drugs on u?

ME: on or in?

COP: what

ME: what",@clichedout
,,1681.0,49.0,[],False,17448.0,"Dad: it’s time we had “the talk”

Me: oh, I already know about dancing the forbidden polka 

Dad: the what? 

Me: ya know, boppin’ squiddles??

Dad: excuse me  

Me: slaying the vadragon??

Dad: what?!?

Me: disappointing the wife 

Dad: oh sex, right",@Megatronic13
,,152.0,,[],False,742.0,"George Harri: here comes the son
George Harrison: ",@TuSoonShakur
,,87.0,,[],False,150.0,This day in history. 2006. Pluto's recently discovered moons are officially named Nix and Moony McMoonwagon.,@JimmerThatisAll
,,360.0,10.0,[],False,1417.0,"my friend: hey are you coming to my party tonight, it will be fun 

me: so sorry, I had fun three weeks ago and honestly I’m still recovering from a roller coaster of emotions",@carlyken
,,134.0,,[],False,417.0,"[making a new friend]

her: wanna hang out sometime 

me: holy crap this is going too fast can you dial it back a little",@carlyken
,,66.0,,[],False,188.0,"[before the test drive]

him: try to play it cool this time

me: no prob

[during the test drive]

me: OH MY GOD THIS IS THE CUTEST SHADE OF BLUE I’VE EVER SEEN AND LOOK IT HAS NAV AND I’VE ALWAYS WANTED A PANORAMIC MOONROOF ON MY SUV PLEASE TAKE OUR MONEY",@carlyken
,,15.0,,[],False,121.0,The picture on your lockscreen is the modern version of a picture in a locket. That's why I wear my phone on a gold chain around my neck,@isabelzawtun
,,102.0,,[],False,462.0,"[playing Clue]

it was cholesterol

in the kitchen

with a bacon double cheeseburger",@prufrockluvsong
,,98.0,,[],False,309.0,"[first day as a tampon designer]

Boss:
Me:
Boss: What kind of work did you do before?
Me: I made expandable dinosaur sponge toys.",@BoomBoomBetty
,,30.0,,[],False,131.0,"KID: Mister! The zebra is escaping!
ZOOKEEPER: Don't be silly kid. That's just a raccoon
ZEBRA: [walking out on hind legs] *raccoon noises*",@chuuew
,,76.0,,[],False,115.0,*admiring his food baby* I remember when that was just a deep-fried Twinkie in your eye.,@Darlainky
,,380.0,,[],False,879.0,"Sometimes you gotta send a tit pic to get what you need. 

Anyway, the church will let us set up early for the craft show on Saturday.",@NurseMurderer
,,76.0,,[],False,129.0,"Conversation so confusing, you feel like a contestant on “Wheel of Fortune”.

I’d like to solve the DM.",@Shade510
,,307.0,17.0,[],False,1489.0,"me: i'm terrified of random letters

therapist: you are?

me: [screams]

therapist: oh i see

me: [screaming intensifies]",@tweetsaboutdog
,,152.0,,[],False,458.0,"[ undercover stake out ] 

me, adjusting fake mustache: all clear, how bout you

donut wrapped in lettuce: *vegetable noises*",@FredTaming
,,78.0,,[],False,308.0,The only thing worse than watching a 30-minute cartoon is not watching it then listening to your kid's 45-minute recap.,@HenpeckedHal
,,58.0,,[],False,110.0,"Westley: Inhale this, but do not touch...

Vizzini: I smell noth-oh wait now I smell it, that's disgusting 

Westley: He who smelt it also dealt it",@c12h22o11balls
,,93.0,,[],False,413.0,"me: i got us tickets to the rolling stones

wife: omg you didn't?!

me: you're gonna love it

[later]

wife: *running from a boulder* I'M DIVORCING YOU",@PoshTick
,,1546.0,33.0,[],False,9548.0,"me: [googling] lose weight

google: eat healthy and exercise

me: [googling again] lose weight NO salad NO running",@tweetsaboutdog
,,209.0,,[],False,819.0,The salmonella/romaine outbreak of 2018 was so scary that I haven’t eaten lettuce since 2006,@DrakeGatsby
,,105.0,,[],False,352.0,"Interviewer: What position do you see yourself in the next 5 years?

My Brain: Don’t say fetal...don’t say fetal

Me: Standing tall with good posture.",@sophielou
,,90.0,,[],False,216.0,[Testing loyalty and humor 13 seconds after making a new friend]: PILLLLLLOW FIIIIIIIIIIIIGHT,@Pork_Chop_Hair
,,52.0,,[],False,111.0,"Fitting room attendant: can I help you?

Me [holding a diva cup]: I'd like to try this on",@Mom_Overboard
,,274.0,,[],False,615.0,"“OK men, spread out.”

“Oat?”

“What?”

“Spread oats?”

“Spread out.”

“One oat?”

“Dammit.”

Why US/Canada joint military exercises don’t work.",@JimmerThatisAll
,,16.0,,[],False,136.0,Soon...,@CHIMPSINSOCKS
,,20.0,,[],False,118.0,Brilliant. ,@CHIMPSINSOCKS
,,24.0,,[],False,154.0,Don’t. Bath. Cats.,@CHIMPSINSOCKS
,,2.0,,[],False,68.0,Kicking ass and takin’ names like a bastard.,@CHIMPSINSOCKS
,,7.0,,[],False,104.0,"Ordinary average looking people then. 
And incidentally, what a strange and bizarre  man you are.",@CHIMPSINSOCKS
,,7.0,,[],False,51.0,,@CHIMPSINSOCKS
,,4.0,,[],False,69.0,I love you Michael. I hope you know that.,@CHIMPSINSOCKS
,,1.0,,['#loveisland'],False,57.0,"LOVING Maura. 
Not loving Tom.  #loveisland",@CHIMPSINSOCKS
,,389.0,45.0,[],False,2421.0,"for those outside London who might be wondering, Boris Johnson was a really, really shit mayor.",@sarahlmorgan
,,15.0,,[],False,128.0,Oh good Lord.,@CHIMPSINSOCKS
,,41.0,,[],False,331.0,‘PUT THE PYTHON DOWN AND COME INSIDE! YOUR TEA IS READY!’,@CHIMPSINSOCKS
,,37.0,,[],False,95.0,This has to be stopped. It cannot be allowed to continue. It is barbaric cruelty. Senseless torture. No animal should ever go through that much pain and suffering for the delectation of human beings. This must not be allowed to continue. Please spread the word. Please help.,@CHIMPSINSOCKS
,,11.0,,[],False,160.0,Absolutely petty and ridiculous.,@CHIMPSINSOCKS
,,472.0,18.0,[],https://pbs.twimg.com/media/D9xKd3_XYAEv06s.jpg,1983.0,"shit, barbara....the body’s gone.",@forest_fr1ends
,,31.0,,[],False,366.0,Absolutely and one-hundred percent. ,@CHIMPSINSOCKS
,,4.0,,[],False,104.0,No.,@CHIMPSINSOCKS
,,8.0,,[],False,143.0,OH MY GOD!!! NO!!! REALLY???? FUCKING HELL!!!! etc... and so on...,@CHIMPSINSOCKS
,,385.0,32.0,[],False,1600.0,"Happy Birthday, Brexit!
3 Today! ",@BorderIrish
,,1278.0,15.0,[],False,9732.0,"[kissing every meatball before loading it onto sub]
subway employee: I'm pretty sure you're not supposed to do that
me: oh i don't work here",@CornOnTheGoblin
,,3.0,,[],False,54.0,i will finally admit it - i wish i had kept the spider-man costume,@CornOnTheGoblin
,,68.0,,[],False,426.0,if you stand up while masturbating it counts as cardio,@CornOnTheGoblin
,,10543.0,54.0,[],False,54662.0,"I have never in my life learned from another person’s mistakes, I would literally let a giant wooden horse into my house right this second.",@iamspacegirl
,,167.0,,[],False,749.0,"interviewer: there's a two year gap in your resume that just says ""tore up""?
me: ah yes, from the floor up",@CornOnTheGoblin
,,7254.0,295.0,[],False,51526.0,"[I wake up in a world where The Beatles never existed]

Me: Check out this song I just wrote

[I begin playing “Ob La Di Ob La Da” without having first built up years of goodwill]

Crowd of people: Wow, this sucks ass",@seanoneal
,,57.0,,[],False,348.0,NBA commissioner: with the number 1 pick in the draft the new orleans pelicans select..one pepperoni pizza? i think i got someone's lunch order instea- [giant pepperoni pizza is already walking on stage],@CornOnTheGoblin
,,93.0,,[],False,977.0,"me before sex: you can slap me, bite me, choke me, idgaf
me 1 second after i cum: if anything touches the tip of my penis im calling the police",@CornOnTheGoblin
,,216.0,7.0,[],False,1864.0,"COMMERCIAL: you deserve a mattress that works as hard as you do

ME [who exclusively puts in the bare minimum amount of effort]: fuck",@SortaBad
,,7912.0,71.0,[],False,22199.0,"""Hey nerd, who brings a friggin book to a bar?""

*my eyes narrow as I close my worn copy of Advanced Techniques for Winning Barroom Brawls*",@Ygrene
,,118.0,11.0,[],False,3633.0,"my lyft driver looked at me in the rear view mirror and switched the radio from daddy yankee to nirvana, which like I would’ve been fine either way but I get it",@cottoncandaddy
,,107.0,,[],False,587.0,"[takes a huge bong rip while driving]
my uber passenger: excuse me",@CornOnTheGoblin
,,131.0,,[],False,858.0,"(to the tune of let it be) when i find myself in times of hunger, ninja turtles come to me / order you some pizza, extra cheese",@CornOnTheGoblin
,,2680.0,65.0,[],False,12311.0,"freeze frame on man running through bazaar
Jason Statham (VO): yeah. thass me. aladdin runnin frum the fuckin fuzz again",@jon_snow_420
,,7.0,,[],False,100.0,[holding up my wife's 4 inch vibrator] crikey what a beauty,@CornOnTheGoblin
,,1264.0,27.0,[],False,12297.0,"[me still wearin xbox headset while making a sandwich between matches] looks like I work at Wendy’s haha
[wife putting on perfume to go to the grocery store] haha",@murrman5
,,25.0,,[],False,259.0,the gollum / smeagol argument scene except it's me trying to decide if i should masturbate tonight or not,@CornOnTheGoblin
,,76.0,,[],False,454.0,"me: you know what, make it a double
proctologist: what?",@CornOnTheGoblin
,,99.0,,[],False,889.0,"[worried my date isn't enjoying her meal] is it not ""finger lickin' good""?",@CornOnTheGoblin
,,212.0,14.0,[],False,1127.0,(run the jewels voice) picture this / im a bag of chips / put me to your lips / i am crisp / i will leave you with some stained fingertips,@CornOnTheGoblin
,,101.0,19.0,[],False,1349.0,"got my ass ate, call that butt appétit",@jennifermerr
,,49.0,,[],False,313.0,sure sex is great and all but have you ever put ketchup on scrambled eggs,@CornOnTheGoblin
,,23.0,,[],False,195.0,"[walking barefoot through the woods with my date]
her: you're not worried about splinters?
me: nah he's a good guy",@CornOnTheGoblin
,,402.0,16.0,[],False,3067.0,telling the grocery bagger to leave my package of deli ham out cuz it’s for the ride home,@rad_milk
,,43.0,,[],False,395.0,"wife: your father and i named you two after our favorite Disney characters
Elsa: that's so cool
Little Mermaid Priest With an Erection: are you kidding me",@CornOnTheGoblin
,,1605.0,28.0,[],False,6861.0,Can’t sleep. I’m so angry about those guys in movies who knock over fruit stands during car chases,@Cpin42
,,25.0,,[],False,87.0,"Let’s face it, we’ve all lied or cheated or held a bank manager hostage. It doesn’t make us ‘bad people.’",@Cpin42
,,36300.0,98.0,[],False,158277.0,"me: the moon controls the tides and the human psyche. wolves know that, that’s why they howl at her. it’s a tribute.
therapist: let’s talk about your father
me: no",@bonehugsnirony
,,27.0,,[],False,125.0,Seldom give up on your dreams.,@GriefBison
,,172.0,,[],False,894.0,"""Wanna take this outside?"" I say, spinning my nunchucks. Nana backs down. As usual.",@Cpin42
,,3438.0,25.0,[],False,10272.0,moon should be wearing the sunglasses. sun should not have the sunglasses. yet another thing i gotta fuckin deal with,@tarashoe
,,31.0,,[],False,232.0,Nobody came to my aid when Harvard rejected me for digging strange holes all over campus and calling them bunkers.,@OllyiConic
,,414.0,,[],False,815.0,My financial advisor recommended I join a doomsday cult.,@4SLars
,,23.0,,[],False,165.0,High school taught me skills that I still use today like how to climb to the ceiling on a fucking rope,@Cpin42
,,2384.0,35.0,[],False,10963.0,me *driving past the apocalypse*: Horses,@iamspacegirl
,,18.0,,[],False,84.0,"me: it hurts my feelings when you talk to me like that

kidnapper: shut the fuck up",@Cpin42
,,7450.0,51.0,[],False,20030.0,Please quit telling me to “keep up the good work” the good work was an accident and impossible to replicate,@House_Feminist
,,1904.0,28.0,[],False,8033.0,I'm sorry your baby is crying right now. Have you tried taking it farther away from me?,@abbycohenwl
,,98.0,,[],False,348.0,"Her: Whisper something in my ear

Me: [seductively] During the Middle Ages, victims of the bubonic plague were flung over castle walls using catapults",@Cpin42
,,19.0,,[],False,74.0,"""Solitude is the refuge of artists,"" I say. My puppet stares back at me lifelessly.",@Cpin42
,,1525.0,6.0,[],False,3508.0,"{Prison Diary Day 7}
Nobody is respecting the Swear Jar",@AndrewNadeau0
,,332.0,27.0,[],False,1341.0,I want the writers of twitter to kill off my character,@WhaJoTalkinBout
,,66.0,,[],False,232.0,Dating question: how long should you wait before you show them your bomb shelter?,@Cpin42
,,634.0,10.0,[],False,4928.0,why can celebrities wear any dumb shit they want and it’s “fashion” but I do it and I’m “ruining my sisters wedding” by “wearing an assless Cookie Monster costume”,@KLobstar
,,278.0,14.0,[],False,1279.0,YOU CAN'T KICK ME OUT OF THE INTERNATIONAL HOUSE OF PANCAKES LINDA I HAVE DIPLOMATIC IMMUNITY,@Cpin42
,,10543.0,54.0,[],False,54662.0,"I have never in my life learned from another person’s mistakes, I would literally let a giant wooden horse into my house right this second.",@iamspacegirl
,,7944.0,551.0,[],False,56034.0,it should be illegal to like harry potter after the age of 18. smoke a fucking cigarette,@nachdermas
,,3002.0,109.0,[],False,19910.0,"Tilda Swinton is the last person on Earth, having solely survived the apocalypse. A tumbleweed rolls by. She picks it up and eats it. 'Delicious,' she says, as she gets down on all fours then gallops into the night.",@Angibangie
,,53.0,,[],False,200.0,We all have that one friend who released a deadly virus,@Cpin42
,,42.0,,[],False,181.0,"For every hamburger stolen, a hamburger is gained. This is known among scientists as ""The Hamburglar's paradox.”",@Cpin42
,,1184.0,46.0,[],False,4168.0,[buying house plants] hey wanna come back to my place and die,@WhaJoTalkinBout
,,2637.0,73.0,[],https://pbs.twimg.com/media/DcQVMQYXUAA89OJ.jpg,14283.0,"the problem with the classic robber getup is that it’s such a classic that you can’t really get away with it anymore. you walk into a bank dressed in the mask and stripes with a bag with a dollar sign on it, they already got you. things change i guess but it seems a shame",@punished_picnic
,,4047.0,21.0,[],False,9418.0,"oh nothin, i was just buying some ear medication for my sick uncle... *LOWERS SHADES TO LOOK YOU DEAD IN THE EYE* who's a Model by the way,",@dril
,,451.0,9.0,[],False,1560.0,"warning: if you piss me off, i will walk quietly through a field of wildflowers",@warmyellowlight
,,1912.0,20.0,[],False,7518.0,Got fired from PetSmart for unionizing the hamsters,@Cpin42
,,75306.0,1187.0,[],False,339359.0,"I secretly hope that twitter keeps extending the character limit as a social experiment, slowly conditioning our attention spans until we’re able to read actual books again",@House_Feminist
,,35.0,,[],False,183.0,When I took sex ed the teacher put a condom on a banana and a girl with a neck tattoo slowly squished it in her hand,@Cpin42
,,1142.0,32.0,[],False,2694.0,"They said if gay marriage became legal, people would start marrying dogs and cats, but I guess that was just another bs political promise.",@JoParkerBear
,,25.0,,[],False,111.0,My goth son Wesley pissed on my cat puzzle,@Cpin42
,,415.0,245.0,['#art'],https://pbs.twimg.com/media/D8b7t3FVsAELqtu.jpg,1440.0,"Southern California people, starting tomorrow I will begin giving all of my paintings away. I will be leaving them in public locations and will post a photo here in order to help people find them. The paintings will be signed and a note will be attached. Watch this thread. #art",@OctopusCaveman
,,136.0,,[],False,538.0,I’m at this weird place in my life right now where I’m being chased by police helicopters,@Cpin42
,,5124.0,49.0,[],False,10546.0,Putting a bell around a cow's neck to circumvent its stealthiness is just wrong. I say let them hunt.,@Piecezilla
,,6.0,,[],False,66.0,"College began on an ominous note when, on move in day, my roommate’s dad identified some scratches on our door as a series of satanic symbols",@eileencurtright
,,84.0,,[],False,395.0,I hate when you’re having sex and you accidentally yell out “Mr. Bean”,@Cpin42
,,1480.0,69.0,[],False,14100.0,"Vibrators:
-know how to please
-comes with clear instructions
-doesnt tell me to smile
-wont make me listen to their slam poetry

Men:
-sometimes funny
-has never died inside of me",@crownjuul
,,5.0,,[],False,93.0,"Employee 1: im thinking for our new travel mug we'll use a lid
Employee 2 [cumming]: i have a better idea",@crownjuul
,,478.0,11.0,[],False,6513.0,"It’s devastating that the Notre Dame burned down and not the Colosseum, because I went there once and would really like to tell you all about it",@mossperricone
,,3.0,,[],False,124.0,When i was three my parents said we were going to visit grandma and it wasnt until we got to her gravestone that they informed me she was dead,@crownjuul
,,158.0,,[],False,484.0,"Anti vaxxers: you can’t just go around vaccinating people without their consent

Flat earthers: Across. You can’t just go across.",@NrouteHQ
,,6931.0,48.0,[],https://pbs.twimg.com/media/D3oO7m0XkAIgHmX.jpg,50044.0,good morning,@aaronwbu
,,24.0,,[],False,151.0,"Every woman i know has at some point faked an orgasm and every man i know swears women have never faked one with them, guys something doesnt add up",@crownjuul
,,714.0,9.0,[],False,3365.0,S(he)'s bro(was a sk8er boi)ken,@crownjuul
,,17801.0,81.0,[],False,113986.0,"First person to eat a banana: this is not good

First person to peel a banana: dude guess what",@PleaseBeGneiss
,,21.0,,[],False,163.0,A group of anti-vax crows is called a murder murder,@crownjuul
,,25.0,,[],False,149.0,I have baby fever too except its the one where i wake up in cold sweat and crippling nausea at the prospect of having a kid,@crownjuul
,,5.0,,[],False,113.0,Porn without headphones is truly the height of luxury,@crownjuul
,,563.0,38.0,[],False,6632.0,I thought you guys were cool but none of you fucking told me that five of George Foreman’s sons are named George Foreman.,@MattPostSaysHi
,,5.0,,[],False,61.0,I was wrong about the 2016 election and I’ve blocked everyone who’s ever disagreed with me but here’s a very confident tweet storm about Beto O’Rourke (1/10),@calebsynan
,,67.0,,[],False,436.0,jesus: [to tens of thousands of followers] good news guys im now selling tshirts,@drankturpentine
,,2.0,,[],False,69.0,Pro tip: trace the alphabet with your tongue when you're going down on a lady so she knows you can read,@crownjuul
,,14.0,,[],False,68.0,The best part about cremating a smoker is half the job's already done for you,@crownjuul
,,9.0,,[],https://pbs.twimg.com/media/D1asadHUcAAnE5M.jpg,72.0,"Pornhub algorithm, you've done it again",@crownjuul
,,86.0,,[],False,989.0,You ever get so high that you realize weed is bad for you,@joetullar123456
,,8.0,,[],False,58.0,Dating men is an extreme sport,@crownjuul
,,614.0,,[],False,876.0,I bet the worst part of dying a virgin is knowing you are going to get fucked by a terrorist.,@bdbdleeroybrown
,,36786.0,333.0,[],False,165404.0,Having a kid sounds stressful like how do you make sure they have just enough childhood trauma that they’ll turn out funny,@MichaelaOkla
,,15.0,,[],False,139.0,"Wow I can’t believe people would pay to see a porn star from the funniest news story of all time. They should book me, a 27 year old with little life experience who makes people at bars want to leave",@robbiegoodwin
,,21.0,,[],False,917.0,Frankie is nOT IN THE DAMN BAND,@crownjuul
,,22.0,1.0,[],False,1026.0,"if you quoted this tweet saying ""I'm Frankie"" you are very funny and very clever",@crownjuul
,,46728.0,132.0,[],False,180248.0,I am the Kevin Jonas in this boy band called life,@crownjuul
,,11.0,,[],https://pbs.twimg.com/media/D0pHF_rVYAIDJaz.jpg,104.0,"This is a real shot in the new Jonas Brothers music video and like, no one is talking about it",@crownjuul
,,68206.0,582.0,[],False,376251.0,the Jonas brothers are BACK and they’ve had SEX,@nicolaang
,,40.0,,[],False,186.0,When the moon hits your eye like an infinity sign that’s a-science,@curlycomedy
,,294.0,173.0,[],https://pbs.twimg.com/media/D9rYlHFXoAAlalJ.jpg,2241.0,Shoot me into the sun,@lizzieohreally
